,id,name,wgslng,wgslat,adname,cost,rating,type,bdlat,bdlng,WMlat,WMlng
376,B0FFFR9X7E,格林联盟酒店(上海火车站北虬江路店),121.46857800000001,31.253883000000002,静安区,[],4.4,住宿服务;宾馆酒店;经济型连锁酒店,31.258287552308175,121.47952494979015,13521820.25034287,3665764.763905401
377,B0FFFRVERT,汉庭酒店(上海四川北路地铁站店),121.475233,31.251332,静安区,[],4.2,住宿服务;宾馆酒店;经济型连锁酒店,31.25569403797034,121.48616206677131,13522561.0815541,3665432.5847959407
378,B0FFHX718M,如家精选酒店(上海外滩四川北路地铁站店),121.475264,31.251321,静安区,[],4.6,住宿服务;宾馆酒店;经济型连锁酒店,31.255682832178888,121.48619297698677,13522564.532458313,3665431.1524475953
379,B0FFGDZBGP,弗思特酒店(宝山路地铁站店),121.469082,31.253937,静安区,[],4.5,住宿服务;宾馆酒店;经济型连锁酒店,31.25834064699985,121.48002718448353,13521876.35536623,3665771.795626054
380,B0FFJP3O3T,如家商旅酒店(上海四川北路宝山路地铁站店),121.474425,31.251981,静安区,[],4.7,住宿服务;宾馆酒店;经济型连锁酒店,31.256352014311513,121.48535552222282,13522471.135405539,3665517.0936436383
381,B0FFJXRLWP,格林豪泰快捷酒店(上海静安七浦路天潼路地铁站店),121.47497299999999,31.247991,静安区,[],4.2,住宿服务;宾馆酒店;经济型连锁酒店,31.252314127439586,121.48591259088703,13522532.138486492,3664997.5492111524
382,B00155EWV7,布丁酒店(上海北外滩东宝兴路地铁站店),121.47510700000001,31.260824,静安区,[],3.7,住宿服务;宾馆酒店;经济型连锁酒店,31.265244700058865,121.48602340315257,13522547.05529826,3666668.6334150475
383,B00155MWFO,吉泰酒店(上海虹口足球场店),121.47484299999999,31.267287,虹口区,[],4.0,住宿服务;宾馆酒店;经济型连锁酒店,31.271697604460527,121.48576444443071,13522517.66695269,3667510.316670469
384,B00155M0LU,汉庭上海虹口足球场地铁站酒店,121.474415,31.273495,虹口区,[],4.2,住宿服务;宾馆酒店;经济型连锁酒店,31.277858856494664,121.48535159162475,13522470.02221063,3668318.8452951205
385,B0FFJHAXX3,桔子酒店(上海虹口足球场店),121.47383500000001,31.271631,虹口区,[],4.7,住宿服务;宾馆酒店;经济型连锁酒店,31.276014508257752,121.48476875350978,13522405.456905972,3668076.072734979
386,B00155KDCX,汉庭酒店(上海虹口足球场二店),121.46983999999999,31.276989,虹口区,[],3.5,住宿服务;宾馆酒店;经济型连锁酒店,31.281324082703957,121.48080423855848,13521960.73554025,3668773.926526704
